City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Total Internet Services,Contract,Payment Method,Total Charges,Churn Value
Sequoia National Park,Female,0,1,0,25,1,1,0,0,One year,Mailed check,733.55,0
Shafter,Female,0,1,0,47,1,0,DSL,3,One year,Credit card (automatic),3021.45,0
Springville,Female,0,1,1,57,1,1,DSL,3,Month-to-month,Bank transfer (automatic),3687.85,0
Stratford,Male,1,1,0,16,1,1,Fiber optic,1,Month-to-month,Credit card (automatic),1391.15,0
Strathmore,Male,0,0,0,5,1,0,DSL,2,Month-to-month,Mailed check,274.35,0
Three Rivers,Male,0,1,1,72,1,0,0,0,Two year,Bank transfer (automatic),1322.85,0
Tulare,Female,0,1,1,48,0,0,DSL,3,One year,Credit card (automatic),2196.3,0
Tupman,Female,0,1,0,68,1,1,Fiber optic,6,Two year,Bank transfer (automatic),7843.55,0
Visalia,Female,0,0,0,30,1,1,Fiber optic,4,Month-to-month,Bank transfer (automatic),3211.9,0
Wasco,Female,0,1,0,3,1,0,DSL,0,Month-to-month,Mailed check,130.15,0
Weldon,Female,1,0,0,14,0,0,DSL,3,Two year,Mailed check,692.35,0
Wofford Heights,Female,0,0,1,4,1,0,0,0,Month-to-month,Bank transfer (automatic),85.5,0
Woodlake,Female,0,1,1,71,1,1,Fiber optic,3,Two year,Credit card (automatic),6849.4,0
Woody,Male,0,1,0,8,1,1,0,0,One year,Mailed check,203.95,0
Visalia,Male,0,1,1,61,0,0,DSL,2,Month-to-month,Bank transfer (automatic),2117.2,0
Visalia,Male,0,1,1,72,1,1,Fiber optic,3,Two year,Bank transfer (automatic),6565.85,0
Bakersfield,Female,0,0,0,5,1,1,Fiber optic,1,Month-to-month,Electronic check,424.75,0
Bakersfield,Female,0,0,0,49,1,0,DSL,4,Two year,Bank transfer (automatic),3306.85,0
Bakersfield,Male,0,0,0,8,1,0,0,0,Month-to-month,Bank transfer (automatic),168.9,0
Bakersfield,Male,0,0,0,3,1,0,Fiber optic,1,Month-to-month,Electronic check,253.8,0
Bakersfield,Male,0,1,1,9,1,0,0,0,Two year,Mailed check,197.4,0
Bakersfield,Male,0,1,1,67,1,0,DSL,2,Two year,Bank transfer (automatic),3838.2,0
Bakersfield,Male,0,0,0,46,1,0,DSL,0,Month-to-month,Credit card (automatic),2065.15,0
Bakersfield,Female,0,1,0,67,1,1,DSL,4,One year,Mailed check,5064.45,0
Bakersfield,Female,0,1,0,55,1,0,0,0,One year,Electronic check,1140.05,0
Bakersfield,Male,0,1,0,33,1,1,DSL,4,Month-to-month,Bank transfer (automatic),2447.45,0
San Luis Obispo,Male,0,1,1,62,1,0,0,0,Two year,Credit card (automatic),1263.9,0
San Luis Obispo,Male,0,1,1,49,0,0,DSL,2,Month-to-month,Electronic check,1838.15,0
Arroyo Grande,Male,0,0,0,1,1,0,DSL,0,Month-to-month,Electronic check,44.75,0
Atascadero,Male,0,1,0,14,1,1,Fiber optic,2,Month-to-month,Electronic check,1185.0,0
Avila Beach,Male,1,0,0,18,1,1,Fiber optic,3,Month-to-month,Bank transfer (automatic),1743.9,0
Cambria,Female,0,1,0,72,1,1,Fiber optic,6,Two year,Credit card (automatic),8529.5,0
Casmalia,Male,0,0,0,64,1,1,Fiber optic,4,Two year,Credit card (automatic),6549.45,0
Cayucos,Male,0,1,0,69,1,1,Fiber optic,6,Two year,Bank transfer (automatic),7806.5,0
Creston,Female,0,0,0,1,1,1,0,0,Month-to-month,Electronic check,25.7,0
Grover Beach,Male,0,1,1,71,1,1,DSL,6,Two year,Credit card (automatic),6287.3,0
Guadalupe,Female,0,1,1,66,1,0,DSL,1,One year,Credit card (automatic),3251.85,0
Lompoc,Male,0,0,0,2,1,0,0,0,Month-to-month,Mailed check,50.6,0
Lompoc,Female,1,1,0,71,1,0,Fiber optic,6,Two year,Bank transfer (automatic),7904.25,0
Los Alamos,Male,0,0,0,11,1,0,DSL,2,One year,Electronic check,729.95,0
Los Olivos,Male,0,0,1,47,1,0,DSL,2,Month-to-month,Electronic check,2654.05,0
Oceano,Male,0,1,1,60,1,1,Fiber optic,4,Month-to-month,Bank transfer (automatic),5969.95,0
Paso Robles,Male,0,0,0,11,1,0,0,0,One year,Mailed check,226.8,0
Pismo Beach,Female,0,0,0,29,0,0,DSL,3,One year,Credit card (automatic),1082.75,0
San Ardo,Male,0,1,1,21,0,0,DSL,0,Month-to-month,Electronic check,565.75,0
San Miguel,Male,1,1,0,48,1,1,Fiber optic,2,Month-to-month,Credit card (automatic),4370.75,0
San Simeon,Female,0,0,1,3,0,0,DSL,1,Month-to-month,Mailed check,90.05,0
Santa Margarita,Female,0,1,1,43,1,0,DSL,1,Month-to-month,Mailed check,2169.4,0
Santa Maria,Male,0,0,0,5,1,1,Fiber optic,4,Month-to-month,Electronic check,550.6,0
Santa Maria,Female,0,0,0,1,1,0,DSL,1,Month-to-month,Electronic check,55.45,0
Santa Maria,Male,0,1,1,71,1,1,DSL,5,One year,Electronic check,6300.85,0
Santa Ynez,Female,0,1,0,8,1,0,0,0,One year,Electronic check,160.05,0
Shandon,Male,0,0,0,8,1,1,DSL,1,Month-to-month,Electronic check,436.6,0
Solvang,Male,0,0,0,20,1,1,Fiber optic,2,Month-to-month,Credit card (automatic),1781.35,0
Mojave,Male,0,0,0,71,1,1,Fiber optic,1,One year,Credit card (automatic),5552.5,0
California City,Female,1,1,0,31,1,1,Fiber optic,2,One year,Electronic check,2835.5,0
Acton,Female,1,1,0,38,1,1,Fiber optic,3,One year,Credit card (automatic),3591.25,0
Big Pine,Female,0,1,1,2,0,0,DSL,1,Month-to-month,Mailed check,63.75,0
Bishop,Female,0,1,0,12,0,0,DSL,3,Month-to-month,Bank transfer (automatic),617.15,0
Boron,Female,0,0,1,9,1,0,Fiber optic,4,Month-to-month,Bank transfer (automatic),870.25,0
Bridgeport,Male,1,0,1,11,1,0,DSL,2,Month-to-month,Electronic check,601.25,0
Caliente,Male,0,0,1,6,1,0,0,0,Month-to-month,Mailed check,111.65,0
Darwin,Female,0,1,0,71,1,0,DSL,6,One year,Bank transfer (automatic),6046.1,0
Edwards,Female,0,1,1,42,1,1,Fiber optic,3,One year,Credit card (automatic),3923.8,0
June Lake,Female,0,1,1,45,1,0,0,0,Two year,Mailed check,892.15,0
Keeler,Male,0,1,1,28,0,0,DSL,5,One year,Credit card (automatic),1682.05,0
Keene,Female,0,1,0,43,1,1,Fiber optic,1,Month-to-month,Electronic check,3398.9,0
Lake Hughes,Male,0,0,1,60,1,1,DSL,5,Two year,Electronic check,4984.85,0
Lancaster,Male,0,1,1,7,0,0,DSL,4,Two year,Credit card (automatic),305.55,0
Lancaster,Female,0,1,0,25,1,0,0,0,One year,Bank transfer (automatic),507.9,0
Littlerock,Male,0,0,0,27,1,1,Fiber optic,3,One year,Bank transfer (automatic),2673.45,0
Llano,Male,0,0,0,10,0,0,DSL,2,Month-to-month,Electronic check,389.8,0
Lone Pine,Female,1,0,0,27,1,1,Fiber optic,2,Month-to-month,Bank transfer (automatic),2401.05,0
Mammoth Lakes,Female,0,0,0,11,1,0,DSL,2,One year,Bank transfer (automatic),651.55,0
Olancha,Male,0,1,1,4,0,0,DSL,2,Month-to-month,Credit card (automatic),156.1,0
Palmdale,Male,0,0,0,68,0,0,DSL,2,Month-to-month,Bank transfer (automatic),2796.35,0
Palmdale,Male,1,0,0,1,1,0,Fiber optic,0,Month-to-month,Electronic check,70.05,0
Palmdale,Female,0,0,0,18,1,0,0,0,One year,Mailed check,407.05,0
Randsburg,Male,0,0,0,26,1,0,0,0,Month-to-month,Electronic check,511.25,0
Ridgecrest,Female,0,1,0,17,0,0,DSL,2,Month-to-month,Credit card (automatic),646.05,0
Trona,Male,1,1,0,59,1,0,Fiber optic,3,One year,Credit card (automatic),4903.15,0
Valyermo,Male,0,0,0,30,1,0,DSL,2,Two year,Mailed check,1653.85,0
Ahwahnee,Female,1,1,0,50,1,1,0,0,One year,Electronic check,1306.3,0
Auberry,Male,0,0,0,9,0,0,DSL,4,One year,Mailed check,463.6,0
Badger,Female,0,1,1,3,1,0,0,0,Month-to-month,Mailed check,60.65,0
Bass Lake,Female,0,0,1,14,1,0,DSL,2,Month-to-month,Credit card (automatic),824.85,0
Big Creek,Female,1,0,0,31,1,0,Fiber optic,1,Month-to-month,Credit card (automatic),2094.65,0
Biola,Female,0,0,0,7,1,0,DSL,3,Month-to-month,Electronic check,438.9,0
Caruthers,Male,0,1,0,17,1,0,0,0,One year,Bank transfer (automatic),329.75,0
Chowchilla,Male,0,1,1,32,1,0,0,0,Month-to-month,Credit card (automatic),674.55,0
Clovis,Female,1,0,0,2,1,0,Fiber optic,1,Month-to-month,Mailed check,162.55,0
Coarsegold,Female,0,1,1,72,1,1,Fiber optic,5,Two year,Credit card (automatic),7887.25,0
Del Rey,Female,0,1,1,27,1,0,Fiber optic,1,Month-to-month,Mailed check,1972.35,0
Dos Palos,Male,0,0,0,7,1,0,Fiber optic,1,Month-to-month,Electronic check,490.55,0
Firebaugh,Male,0,1,1,11,1,0,DSL,2,Month-to-month,Bank transfer (automatic),683.25,0
Fish Camp,Female,0,1,1,72,1,1,Fiber optic,5,Two year,Bank transfer (automatic),8058.85,0
Friant,Female,1,0,0,4,1,1,Fiber optic,0,Month-to-month,Electronic check,294.45,0
Helm,Female,0,0,0,71,1,1,0,0,Two year,Electronic check,1719.15,0
Kerman,Male,0,1,1,47,1,1,0,0,Two year,Mailed check,1160.45,0
Kingsburg,Male,1,1,0,57,1,0,Fiber optic,3,One year,Electronic check,5199.8,0
Lakeshore,Male,1,1,0,50,1,1,Fiber optic,4,Two year,Credit card (automatic),5163.3,0
Los Banos,Male,0,0,0,8,1,0,0,0,Month-to-month,Credit card (automatic),162.3,0
Madera,Female,0,1,1,48,1,0,0,0,Two year,Mailed check,883.35,0
Madera,Female,0,0,0,70,1,0,0,0,One year,Bank transfer (automatic),1341.5,0
Mendota,Male,0,0,1,1,1,0,DSL,4,Month-to-month,Bank transfer (automatic),70.45,0
Miramonte,Male,0,1,0,8,1,1,Fiber optic,1,Month-to-month,Bank transfer (automatic),659.45,0
O Neals,Male,0,1,1,60,1,0,0,0,Two year,Mailed check,1205.05,0
Orange Cove,Male,0,1,1,49,1,1,Fiber optic,3,One year,Electronic check,4917.9,0
Parlier,Female,0,0,0,29,1,0,0,0,One year,Mailed check,599.3,0
Fresno,Female,0,1,0,67,1,1,0,0,Two year,Credit card (automatic),1733.15,0
Raisin City,Male,0,1,0,67,1,1,DSL,4,Two year,Credit card (automatic),4677.1,0
Raymond,Female,0,1,1,6,1,0,0,0,Month-to-month,Mailed check,119.3,0
Reedley,Female,0,0,0,47,1,1,Fiber optic,4,Month-to-month,Electronic check,4849.1,0
Riverdale,Female,0,0,0,53,1,0,Fiber optic,5,Two year,Mailed check,5424.25,0
Sanger,Male,0,1,0,69,1,0,DSL,6,Two year,Mailed check,5878.9,0
San Joaquin,Male,0,0,0,3,1,0,Fiber optic,2,Month-to-month,Mailed check,244.85,0
Selma,Male,0,0,0,4,1,0,DSL,0,Month-to-month,Mailed check,220.75,0
Shaver Lake,Male,0,1,1,56,1,1,DSL,4,Two year,Credit card (automatic),4261.2,0
Sultana,Male,1,1,0,61,1,1,0,0,Two year,Bank transfer (automatic),1501.75,0
Tollhouse,Female,0,1,0,2,1,0,DSL,0,Month-to-month,Electronic check,89.75,0
Wishon,Male,0,1,1,12,1,0,0,0,Month-to-month,Mailed check,255.5,0
Squaw Valley,Female,0,1,1,28,1,1,Fiber optic,2,One year,Electronic check,2509.25,0
Fresno,Male,0,0,0,24,1,0,DSL,3,Month-to-month,Bank transfer (automatic),1440.75,0
Fresno,Female,0,1,1,68,1,1,DSL,5,One year,Electronic check,5333.35,0
Fresno,Male,0,0,1,39,1,1,Fiber optic,3,Two year,Mailed check,3895.35,0
Fresno,Female,0,1,0,42,1,0,0,0,Month-to-month,Credit card (automatic),869.9,0
Fresno,Female,0,1,0,6,1,1,Fiber optic,2,Month-to-month,Electronic check,512.25,0
Fresno,Female,0,1,0,38,1,0,0,0,One year,Credit card (automatic),814.75,0
Fresno,Male,0,0,0,18,1,0,0,0,Two year,Credit card (automatic),388.6,0
Fresno,Female,0,1,0,4,1,0,0,0,Month-to-month,Mailed check,93.45,0
Fresno,Male,0,1,0,27,1,0,DSL,2,Month-to-month,Electronic check,1389.85,0
Fresno,Male,0,0,1,41,1,0,DSL,4,One year,Mailed check,2894.55,0
Fresno,Male,0,1,1,50,1,0,DSL,4,One year,Electronic check,4025.6,0
Fresno,Male,0,1,1,72,1,0,0,0,Two year,Electronic check,1354.4,0
Salinas,Female,0,0,0,70,1,1,0,0,One year,Credit card (automatic),1856.4,0
Salinas,Male,0,1,1,44,1,0,0,0,One year,Bank transfer (automatic),926.0,0
Salinas,Female,0,1,1,34,1,0,0,0,One year,Bank transfer (automatic),682.1,0
Salinas,Female,1,1,0,72,1,1,0,0,Two year,Bank transfer (automatic),1778.7,0
Big Sur,Male,0,1,0,71,1,1,0,0,Two year,Electronic check,1816.2,0
Carmel By The Sea,Female,0,0,0,64,1,1,Fiber optic,5,Two year,Credit card (automatic),7069.25,0
Carmel,Female,0,1,0,72,1,1,0,0,Two year,Bank transfer (automatic),1841.2,0
Chualar,Male,1,1,0,29,1,0,Fiber optic,3,One year,Bank transfer (automatic),2656.7,0
Gonzales,Female,0,1,0,23,1,0,DSL,4,One year,Bank transfer (automatic),1689.45,0
Greenfield,Male,0,1,1,52,1,0,0,0,Two year,Mailed check,1054.75,0
King City,Female,0,0,0,64,1,1,Fiber optic,6,Two year,Bank transfer (automatic),7334.05,0
Monterey,Male,0,0,0,24,1,1,Fiber optic,3,Month-to-month,Bank transfer (automatic),2404.85,0
Pacific Grove,Male,0,1,0,2,1,1,Fiber optic,2,Month-to-month,Electronic check,171.45,0
Pebble Beach,Female,0,1,1,34,1,0,DSL,6,Two year,Mailed check,2839.45,0
Seaside,Male,0,1,1,53,1,1,DSL,4,One year,Mailed check,3942.45,0
Soledad,Female,0,1,1,47,1,0,0,0,Two year,Credit card (automatic),873.4,0
Spreckels,Male,0,0,1,72,1,0,0,0,Two year,Credit card (automatic),1529.65,0
Belmont,Male,0,1,1,72,1,1,Fiber optic,4,Two year,Credit card (automatic),6991.6,0
Half Moon Bay,Female,0,0,0,7,1,0,Fiber optic,4,Month-to-month,Electronic check,715.0,0
La Honda,Female,0,1,0,71,1,1,0,0,Two year,Credit card (automatic),1681.6,0
Loma Mar,Female,1,0,0,41,1,0,Fiber optic,4,One year,Bank transfer (automatic),4016.2,0
Los Altos,Male,0,1,1,67,0,0,DSL,3,Two year,Credit card (automatic),3281.65,0
Los Altos,Male,0,1,0,69,1,1,Fiber optic,5,One year,Credit card (automatic),7317.1,0
Menlo Park,Female,1,1,0,70,1,1,DSL,6,Two year,Bank transfer (automatic),6474.45,0
Portola Valley,Male,0,0,0,72,1,1,Fiber optic,6,Two year,Bank transfer (automatic),8164.1,0
Millbrae,Male,0,1,1,34,0,0,DSL,2,Two year,Electronic check,1325.85,0
Montara,Female,0,1,1,65,1,1,0,0,Two year,Credit card (automatic),1654.85,0
Moss Beach,Female,0,0,0,70,1,1,Fiber optic,6,Two year,Credit card (automatic),7795.95,0
Mountain View,Female,0,1,1,72,0,0,DSL,4,Two year,Credit card (automatic),3952.45,0
Mountain View,Male,0,0,1,35,1,0,DSL,3,One year,Mailed check,2495.15,0
Pacifica,Female,0,1,0,12,1,1,DSL,4,One year,Electronic check,876.75,0
Pescadero,Female,0,1,1,62,1,0,DSL,4,One year,Bank transfer (automatic),4263.45,0
Redwood City,Female,0,0,0,25,1,0,DSL,4,Month-to-month,Credit card (automatic),1992.95,0
Redwood City,Female,0,0,0,52,0,0,DSL,3,Two year,Mailed check,1982.1,0
Redwood City,Male,1,0,0,8,1,0,Fiber optic,0,Month-to-month,Credit card (automatic),562.7,0
Redwood City,Male,0,0,0,2,1,0,0,0,Month-to-month,Mailed check,33.7,0
San Bruno,Female,0,1,1,56,1,0,0,0,Two year,Mailed check,1090.1,0
San Carlos,Female,0,0,0,12,1,0,0,0,Month-to-month,Bank transfer (automatic),227.45,0
San Gregorio,Female,0,1,0,47,1,1,0,0,One year,Electronic check,1250.85,0
South San Francisco,Male,1,0,0,2,1,0,0,0,Month-to-month,Electronic check,37.2,0
Sunnyvale,Female,0,0,0,18,1,0,DSL,1,Month-to-month,Mailed check,892.7,0
Sunnyvale,Female,0,0,0,8,1,0,DSL,2,Month-to-month,Electronic check,487.75,0
Sunnyvale,Male,0,1,0,45,1,1,Fiber optic,2,Month-to-month,Mailed check,3713.95,0
San Francisco,Male,0,0,0,3,1,0,DSL,0,Month-to-month,Mailed check,141.7,0
San Francisco,Female,0,0,0,38,1,0,0,0,One year,Mailed check,678.2,0
San Francisco,Male,0,1,0,72,1,1,Fiber optic,6,Two year,Electronic check,8425.3,0
San Francisco,Female,0,1,1,71,1,1,Fiber optic,4,Two year,Credit card (automatic),7061.65,0
San Francisco,Male,0,1,1,66,0,0,DSL,3,Two year,Bank transfer (automatic),3364.55,0
San Francisco,Female,0,1,1,13,1,1,0,0,Two year,Bank transfer (automatic),332.5,0
San Francisco,Female,0,1,1,65,1,1,DSL,6,Two year,Bank transfer (automatic),5963.95,0
San Francisco,Male,0,1,1,15,1,0,0,0,Two year,Mailed check,278.85,0
San Francisco,Female,0,1,0,72,1,1,0,0,Two year,Credit card (automatic),1871.85,0
San Francisco,Female,0,1,1,42,1,0,Fiber optic,4,Two year,Electronic check,4303.65,0
San Francisco,Female,0,1,0,71,1,1,0,0,Two year,Bank transfer (automatic),1753.0,0
San Francisco,Female,0,0,0,35,1,0,0,0,Month-to-month,Bank transfer (automatic),617.65,0
San Francisco,Female,0,1,1,53,1,0,Fiber optic,5,Month-to-month,Bank transfer (automatic),5935.1,0
San Francisco,Male,0,0,0,48,1,0,0,0,Two year,Credit card (automatic),982.95,0
San Francisco,Female,1,0,1,30,1,1,Fiber optic,3,Month-to-month,Electronic check,2974.5,0
San Francisco,Male,0,0,0,10,1,0,0,0,Month-to-month,Credit card (automatic),198.7,0
San Francisco,Female,0,0,1,12,1,1,Fiber optic,4,Month-to-month,Electronic check,1275.65,0
Palo Alto,Female,1,0,0,57,1,0,DSL,4,Two year,Bank transfer (automatic),4003.0,0
Palo Alto,Female,0,1,0,58,1,0,DSL,3,Month-to-month,Credit card (automatic),3791.6,0
Palo Alto,Female,0,0,0,37,1,0,0,0,Two year,Mailed check,813.3,0
Stanford,Female,0,1,1,44,1,0,0,0,Month-to-month,Mailed check,780.25,0
Palo Alto,Male,0,0,1,27,1,0,0,0,One year,Credit card (automatic),552.9,0
San Mateo,Female,0,0,0,8,1,0,DSL,1,Month-to-month,Electronic check,408.25,0
San Mateo,Female,1,1,0,25,1,0,Fiber optic,3,Month-to-month,Bank transfer (automatic),2191.15,0
San Mateo,Female,0,1,1,57,1,1,Fiber optic,3,Month-to-month,Electronic check,5611.7,0
Alameda,Female,0,0,0,12,1,0,0,0,Month-to-month,Mailed check,246.25,0
Alameda,Female,0,1,1,62,1,0,0,0,Two year,Bank transfer (automatic),1296.15,0
Danville,Female,0,1,0,65,1,1,Fiber optic,5,Two year,Bank transfer (automatic),7082.85,0
Alamo,Female,0,1,0,71,1,1,DSL,4,Two year,Bank transfer (automatic),5662.25,0
Angwin,Female,0,1,1,21,1,0,DSL,2,One year,Credit card (automatic),1215.45,0
Antioch,Male,0,1,0,71,1,1,Fiber optic,5,One year,Electronic check,7854.15,0
Benicia,Female,0,0,0,7,1,0,Fiber optic,1,Month-to-month,Electronic check,525.0,0
Bethel Island,Female,0,0,0,72,1,0,DSL,5,Two year,Credit card (automatic),5265.2,0
Birds Landing,Female,0,0,0,1,1,0,Fiber optic,0,Month-to-month,Electronic check,70.1,0
Brentwood,Female,0,1,1,72,1,1,Fiber optic,4,Two year,Bank transfer (automatic),7129.45,0
Byron,Female,0,1,1,64,1,1,Fiber optic,5,One year,Electronic check,7266.95,0
Calistoga,Female,0,0,0,72,1,1,Fiber optic,6,Two year,Electronic check,8496.7,0
Clayton,Female,0,0,0,29,1,1,Fiber optic,3,Month-to-month,Bank transfer (automatic),2878.75,0
Concord,Female,0,0,0,13,1,0,0,0,Two year,Mailed check,261.3,0
Concord,Female,0,0,0,31,1,1,Fiber optic,4,Month-to-month,Electronic check,3205.6,0
El Cerrito,Female,0,1,1,14,1,1,DSL,4,Month-to-month,Credit card (automatic),1137.05,0
Fremont,Female,0,0,0,72,1,1,DSL,6,Two year,Bank transfer (automatic),6697.2,0
Hayward,Male,0,1,1,25,1,0,0,0,One year,Electronic check,505.45,0
Hayward,Male,0,0,0,18,1,0,DSL,4,Month-to-month,Electronic check,1299.8,0
Hayward,Male,0,1,0,71,1,0,DSL,5,Two year,Credit card (automatic),5564.85,0
Castro Valley,Male,1,1,1,28,1,1,DSL,0,One year,Electronic check,1381.8,0
Hercules,Female,0,0,1,2,1,1,Fiber optic,1,Month-to-month,Credit card (automatic),188.1,0
Lafayette,Male,0,1,1,17,1,1,DSL,3,Month-to-month,Mailed check,1077.05,0
Livermore,Male,0,0,0,56,1,1,Fiber optic,2,Month-to-month,Electronic check,4922.4,0
Castro Valley,Female,0,1,0,60,0,0,DSL,4,One year,Electronic check,2911.5,0
Martinez,Female,0,0,0,33,1,1,0,0,Two year,Credit card (automatic),826.1,0
Fremont,Female,0,0,0,1,1,0,Fiber optic,3,Month-to-month,Mailed check,83.4,0
Napa,Male,0,1,0,63,1,1,Fiber optic,2,Two year,Credit card (automatic),5377.8,0
Newark,Female,0,0,0,55,1,0,DSL,3,Two year,Mailed check,3617.1,0
Oakley,Female,0,1,0,65,1,1,Fiber optic,4,One year,Bank transfer (automatic),6643.5,0
Pinole,Male,0,0,0,63,1,1,0,0,Two year,Mailed check,1559.3,0
Pittsburg,Female,1,1,0,70,1,1,Fiber optic,6,Two year,Credit card (automatic),7987.6,0
Pleasanton,Female,0,1,1,36,0,0,DSL,3,Two year,Credit card (automatic),1547.35,0
Port Costa,Male,0,0,0,22,1,0,Fiber optic,4,Month-to-month,Bank transfer (automatic),2142.8,0
Rio Vista,Female,1,0,0,5,1,0,DSL,3,Month-to-month,Credit card (automatic),287.85,0
San Leandro,Female,0,0,0,1,1,0,0,0,Month-to-month,Credit card (automatic),19.8,0
San Leandro,Male,0,0,0,56,1,0,DSL,5,Two year,Credit card (automatic),4534.45,0
San Leandro,Female,0,0,0,2,1,0,0,0,Month-to-month,Mailed check,40.9,0
San Lorenzo,Male,0,0,0,35,1,1,DSL,2,Month-to-month,Electronic check,2094.9,0
San Ramon,Female,0,1,0,64,1,1,0,0,Two year,Credit card (automatic),1584.8,0
Suisun City,Female,0,0,0,15,1,1,Fiber optic,2,Month-to-month,Credit card (automatic),1302.65,0
Union City,Male,0,0,0,1,1,0,DSL,1,Month-to-month,Mailed check,55.55,0
Pleasanton,Female,0,1,1,70,1,0,DSL,4,Two year,Credit card (automatic),5437.75,0
Vallejo,Female,0,0,0,39,1,0,DSL,2,One year,Electronic check,2209.15,0
Vallejo,Female,0,0,0,29,1,1,DSL,2,Month-to-month,Electronic check,1912.15,0
Walnut Creek,Female,0,1,1,14,1,0,0,0,Two year,Mailed check,255.55,0
Walnut Creek,Female,0,0,0,61,1,1,DSL,5,Two year,Credit card (automatic),5175.3,0
Walnut Creek,Male,0,0,1,13,1,0,DSL,1,Month-to-month,Credit card (automatic),670.65,0
Yountville,Female,0,0,0,66,0,0,DSL,4,Two year,Mailed check,3177.25,0
Oakland,Female,0,1,0,59,1,1,Fiber optic,5,One year,Credit card (automatic),6557.75,0
Oakland,Male,0,1,1,62,1,1,Fiber optic,3,One year,Credit card (automatic),5791.85,0
Oakland,Male,1,1,0,33,1,0,Fiber optic,4,One year,Electronic check,3055.5,0
Oakland,Male,0,0,1,66,1,0,DSL,5,Two year,Credit card (automatic),5196.1,0
Oakland,Female,0,0,0,72,1,1,Fiber optic,6,Two year,Credit card (automatic),8405.0,0
Oakland,Female,0,1,1,51,1,1,Fiber optic,3,One year,Mailed check,5000.05,0
Oakland,Male,0,0,0,63,1,1,Fiber optic,4,Month-to-month,Electronic check,6713.2,0
Oakland,Male,0,0,0,27,1,0,0,0,One year,Bank transfer (automatic),562.6,0
Oakland,Female,1,0,0,4,1,0,0,0,Month-to-month,Mailed check,91.45,0
Oakland,Male,0,1,1,42,1,0,0,0,Two year,Mailed check,828.85,0
Berkeley,Female,0,0,0,29,1,0,0,0,One year,Mailed check,617.35,0
Berkeley,Male,0,0,0,30,1,0,0,0,One year,Mailed check,625.05,0
Albany,Male,0,1,1,71,1,0,DSL,6,Two year,Bank transfer (automatic),6029.9,0
Berkeley,Male,0,1,0,46,0,0,DSL,3,Two year,Credit card (automatic),1842.7,0
Berkeley,Male,0,0,0,69,1,1,Fiber optic,4,One year,Bank transfer (automatic),7386.05,0
Richmond,Female,0,1,0,72,1,1,Fiber optic,4,Two year,Bank transfer (automatic),7334.05,0
Richmond,Male,0,0,0,28,1,0,Fiber optic,3,Month-to-month,Electronic check,2626.15,0
San Pablo,Female,1,1,0,72,1,1,Fiber optic,6,Two year,Credit card (automatic),8277.05,0
San Rafael,Female,0,0,0,7,1,0,DSL,2,One year,Electronic check,369.25,0
Greenbrae,Female,0,0,0,22,1,0,DSL,1,Month-to-month,Electronic check,1049.05,0
Belvedere Tiburon,Male,0,0,0,72,1,0,0,0,Two year,Bank transfer (automatic),1414.8,0
Bodega,Male,0,1,1,8,1,0,0,0,Month-to-month,Credit card (automatic),169.75,0
Bodega Bay,Male,0,1,0,52,1,1,DSL,5,One year,Credit card (automatic),4354.45,0
Bolinas,Female,0,0,0,68,0,0,DSL,3,Two year,Mailed check,2719.2,0
Corte Madera,Female,0,1,0,71,1,1,DSL,6,Two year,Bank transfer (automatic),6365.35,0
Rohnert Park,Male,0,0,0,2,1,0,0,0,Month-to-month,Mailed check,51.6,0
Dillon Beach,Female,1,0,0,34,1,1,Fiber optic,3,Month-to-month,Electronic check,3190.25,0
Fairfax,Female,0,0,0,35,0,0,DSL,0,Month-to-month,Electronic check,812.5,0
Cotati,Female,0,1,1,61,1,0,0,0,One year,Credit card (automatic),1143.8,0
Forest Knolls,Male,0,0,0,1,1,0,DSL,0,Month-to-month,Electronic check,44.0,0
Lagunitas,Female,0,1,1,53,1,0,DSL,2,One year,Credit card (automatic),3297.0,0
Larkspur,Female,0,1,0,72,1,1,0,0,Two year,Bank transfer (automatic),1887.0,0
Nicasio,Male,1,1,0,41,0,0,DSL,4,Month-to-month,Electronic check,2215.4,0
