Customer ID,Gender,Age,Married,Number of Dependents,City,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Calculated Charges,Charges Difference,Churn
4514-GFCFI,Female,76,No,0,San Diego,0,16,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,1630.31,Churned,Attitude,Attitude of support person,1356.0,5.849999999999909,1.0
4518-FZBSX,Male,57,Yes,2,Coulterville,4,42,Offer B,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,20.25,854.9,1246.76,Stayed,Not churned,Not churned,850.5,4.399999999999977,0.0
4521-WFJAI,Male,52,No,0,Sacramento,0,56,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,25.95,1444.05,4121.97,Stayed,Not churned,Not churned,1453.2,9.150000000000093,0.0
4521-YEEHE,Female,23,Yes,0,Anaheim,8,18,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,1594.75,1907.07,Stayed,Not churned,Not churned,1599.3,4.5499999999999545,0.0
4522-AKYLR,Female,68,No,0,Chino Hills,0,13,Unknown,Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.8,731.3,867.93,Stayed,Not churned,Not churned,712.4,18.899999999999977,0.0
4522-XRWWI,Male,30,Yes,0,Manton,1,42,Offer B,Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.45,3375.9,4102.92,Stayed,Not churned,Not churned,3378.9,3.0,0.0
4523-WXCEF,Female,21,Yes,0,San Jose,4,59,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.1,6039.9,6584.47,Churned,Dissatisfaction,Service dissatisfaction,5964.9,75.0,1.0
4524-QCSSM,Male,39,No,0,Encino,0,26,Unknown,No,Unknown,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.65,1156.55,1156.55,Stayed,Not churned,Not churned,1160.9,4.349999999999909,0.0
4525-VZCZG,Male,58,No,1,Vernalis,0,54,Unknown,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,105.85,5826.65,6966.87,Stayed,Not churned,Not churned,5715.9,110.75,0.0
4526-EXKKN,Male,27,No,0,Rio Nido,0,40,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,24.6,973.95,2072.75,Stayed,Not churned,Not churned,984.0,10.049999999999956,0.0
4526-RMTLL,Male,32,Yes,1,Maywood,0,8,Offer E,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,76.15,645.8,944.04,Stayed,Not churned,Not churned,609.2,36.59999999999991,0.0
4526-ZJJTM,Female,72,Yes,0,San Mateo,1,25,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,88.4,2191.15,2677.15,Stayed,Not churned,Not churned,2210.0,18.84999999999991,0.0
4529-CKBCL,Female,51,No,0,Ventura,0,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.2,146.05,255.63,Churned,Attitude,Attitude of service provider,160.4,14.349999999999994,1.0
4530-NDRKU,Female,31,Yes,3,Auburn,4,42,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Bank Withdrawal,19.05,761.85,2217.57,Stayed,Not churned,Not churned,800.1,38.25,0.0
4531-AUZNK,Female,21,Yes,1,Oakland,2,51,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,95.15,5000.05,5939.47,Stayed,Not churned,Not churned,4852.650000000001,147.39999999999964,0.0
4534-WGCIR,Female,56,Yes,2,Covina,1,58,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,25.15,1509.9,3220.9,Stayed,Not churned,Not churned,1458.6999999999998,51.20000000000027,0.0
4536-PLEQY,Male,44,Yes,0,Los Angeles,1,12,Offer D,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.05,999.8,1535.0,Stayed,Not churned,Not churned,1020.6,20.799999999999955,0.0
4537-CIBHB,Female,59,Yes,3,Arvin,10,9,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,20.25,172.35,285.3,Stayed,Not churned,Not churned,182.25,9.900000000000006,0.0
4537-DKTAL,Female,26,No,0,Darwin,0,2,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.55,84.4,178.2,Joined,Not churned,Not churned,91.1,6.699999999999989,
4538-WNTMJ,Female,39,Yes,0,Isleton,0,46,Offer B,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,24.95,1165.9,1377.5,Stayed,Not churned,Not churned,1147.7,18.200000000000045,0.0
4541-RMRLG,Male,53,No,0,Hayward,0,7,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,19.25,112.3,176.28,Churned,Attitude,Attitude of support person,134.75,22.450000000000003,1.0
4544-RXFMG,Male,48,Yes,2,North San Juan,1,8,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,43.45,345.5,399.74,Stayed,Not churned,Not churned,347.6,2.1000000000000227,0.0
4546-FOKWR,Female,35,No,0,Los Gatos,0,16,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,1129.35,1298.0,Stayed,Not churned,Not churned,1196.0,66.65000000000009,0.0
4547-FZJWE,Male,24,Yes,0,Forest Falls,5,55,Unknown,Yes,No,Yes,DSL,Yes,No,No,No,No,Yes,Yes,No,One Year,No,Credit Card,59.45,3157.0,5186.35,Stayed,Not churned,Not churned,3269.75,112.75,0.0
4547-KQRTM,Female,60,No,0,Eldridge,0,10,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.05,830.7,1327.7,Churned,Competitor,Competitor offered higher download speeds,800.5,30.200000000000045,1.0
4547-LYTDD,Female,35,No,0,North Hollywood,0,16,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.65,1194.3,1946.14,Churned,Competitor,Competitor had better devices,1162.4,31.899999999999864,1.0
4548-SDBKE,Female,26,No,0,San Dimas,0,5,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,474.8,647.25,Churned,Attitude,Attitude of service provider,426.0,48.80000000000001,1.0
4549-ZDQYY,Female,35,No,0,Torrance,0,52,Unknown,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,57.95,3042.25,4801.93,Stayed,Not churned,Not churned,3013.4,28.84999999999991,0.0
4550-EVXNY,Female,52,No,0,San Francisco,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,118.89,Churned,Competitor,Competitor offered higher download speeds,69.65,0.0,1.0
4550-VBOFE,Male,69,Yes,0,Soulsbyville,1,70,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,7101.5,8307.76,Churned,Competitor,Competitor had better devices,7206.5,105.0,1.0
4553-DVPZG,Female,30,Yes,0,Daly City,10,62,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,6164.7,7098.42,Stayed,Not churned,Not churned,6283.7,119.0,0.0
4554-YGZIH,Male,75,Yes,0,Summerland,3,49,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,90.05,4547.25,5670.33,Churned,Competitor,Competitor made better offer,4412.45,134.80000000000018,1.0
4558-FANTW,Female,30,Yes,0,Fair Oaks,1,17,Offer D,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.85,1574.45,2287.6,Churned,Price,Lack of affordable download/upload speed,1561.4499999999998,13.000000000000227,1.0
4559-UWIHT,Male,37,Yes,0,Atascadero,8,14,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.65,1185.0,1822.98,Stayed,Not churned,Not churned,1157.1,27.899999999999864,0.0
4560-WQAQW,Female,62,No,0,Mount Laguna,0,59,Offer B,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,68.7,4070.95,5891.83,Stayed,Not churned,Not churned,4053.3,17.649999999999636,0.0
4565-EVZMJ,Female,55,No,0,San Diego,0,47,Unknown,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,58.9,2813.05,4051.5,Stayed,Not churned,Not churned,2768.3,44.750000000000455,0.0
4565-NLZBV,Female,33,Yes,0,Kneeland,5,71,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,24.65,1710.15,4789.42,Stayed,Not churned,Not churned,1750.15,39.99999999999977,0.0
4566-GOLUK,Male,43,Yes,0,Rosemead,1,47,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.35,5118.95,6892.73,Churned,Attitude,Attitude of support person,5045.45,73.5,1.0
4566-NECEV,Male,40,No,0,Palos Verdes Peninsula,0,5,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.55,500.1,695.75,Stayed,Not churned,Not churned,482.75,17.350000000000023,0.0
4566-QVRRW,Female,41,Yes,0,Witter Springs,1,11,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,483.7,756.83,Churned,Competitor,Competitor had better devices,484.55,0.8499999999999659,1.0
4567-AKPIA,Female,28,Yes,2,Canyon Dam,3,41,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.1,4454.25,5291.06,Stayed,Not churned,Not churned,4473.099999999999,18.84999999999945,0.0
4568-KNYWR,Male,56,No,0,Fullerton,0,52,Unknown,Yes,No,Yes,Cable,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,63.25,3342.45,5876.93,Stayed,Not churned,Not churned,3289.0,53.44999999999982,0.0
4568-TTZRT,Male,36,No,0,Auburn,0,9,Offer E,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,20.4,181.8,305.28,Stayed,Not churned,Not churned,183.6,1.799999999999983,0.0
4570-QHXHL,Female,48,No,0,Santa Ana,0,9,Unknown,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.75,405.7,766.37,Stayed,Not churned,Not churned,393.75,11.949999999999989,0.0
4572-DVCGN,Female,40,No,0,San Diego,0,10,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,846.0,1117.0,Churned,Competitor,Competitor made better offer,802.5,43.5,1.0
4573-JKNAE,Male,44,No,3,Los Angeles,0,12,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,19.35,212.3,419.06,Stayed,Not churned,Not churned,232.2,19.90000000000001,0.0
4576-CSAJH,Male,22,No,0,San Diego,0,22,Unknown,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.15,1193.05,1930.71,Churned,Competitor,Competitor made better offer,1213.3,20.25,1.0
4578-PHJYZ,Male,45,Yes,2,Orland,9,52,Unknown,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,68.75,3482.85,3752.51,Stayed,Not churned,Not churned,3575.0,92.15000000000008,0.0
4580-TMHJU,Female,57,Yes,0,Avenal,3,43,Unknown,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.15,2499.3,4101.05,Churned,Other,Don't know,2414.45,84.85000000000036,1.0
4581-LNWUM,Female,47,No,0,San Pablo,0,13,Offer D,No,Unknown,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.15,649.4,649.4,Stayed,Not churned,Not churned,638.9499999999999,10.450000000000044,0.0
4581-SSPWD,Female,63,No,0,Mountain View,0,3,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.8,246.3,271.9,Churned,Competitor,Competitor had better devices,227.4,18.900000000000038,1.0
4583-PARNH,Male,66,Yes,0,Kerman,1,16,Unknown,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.55,1540.05,1787.09,Stayed,Not churned,Not churned,1464.8,75.25,0.0
4584-LBNMK,Male,79,Yes,0,Portola,5,45,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,24.7,1174.35,3195.3,Stayed,Not churned,Not churned,1111.5,62.84999999999991,0.0
4587-NUKOX,Female,60,No,0,Walnut,0,3,Offer E,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,246.5,343.79,Churned,Attitude,Attitude of support person,237.3,9.200000000000015,1.0
4587-VVTOX,Female,23,Yes,0,Frazier Park,1,6,Offer E,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,545.2,709.84,Churned,Competitor,Competitor offered more data,631.8,86.59999999999991,1.0
4588-YBNIB,Female,24,No,0,Fremont,0,1,Offer E,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,19.6,19.6,24.96,Churned,Price,Price too high,19.6,0.0,1.0
4589-IUAJB,Male,36,Yes,0,Garden Grove,1,70,Offer A,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,24.25,1724.15,3721.95,Stayed,Not churned,Not churned,1697.5,26.65000000000009,0.0
4597-ELFTS,Male,57,No,0,Glendale,0,56,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,24.9,1334.0,1478.48,Churned,Attitude,Attitude of support person,1394.4,60.39999999999986,1.0
4597-NUCQV,Male,65,No,0,Oakland,0,24,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.15,3135.67,Churned,Attitude,Attitude of support person,2430.0,10.150000000000093,1.0
4598-XLKNJ,Female,78,Yes,1,Inglewood,1,25,Offer C,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,2514.5,2995.07,Churned,Dissatisfaction,Limited range of services,2462.5,52.0,1.0
4598-ZADCK,Female,34,No,0,Hopland,0,53,Unknown,No,Unknown,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,53.6,2879.2,2879.2,Stayed,Not churned,Not churned,2840.8,38.39999999999964,0.0
4603-JANFB,Male,51,No,0,Glencoe,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,81.98,Churned,Competitor,Competitor had better devices,69.85,0.0,1.0
4607-CHPCA,Male,63,Yes,0,San Martin,1,25,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,90.4,2178.6,3200.35,Churned,Competitor,Competitor made better offer,2260.0,81.40000000000009,1.0
4608-LCIMN,Male,45,Yes,3,Pismo Beach,1,8,Unknown,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.65,369.15,615.31,Stayed,Not churned,Not churned,357.2,11.949999999999989,0.0
4609-KNNWG,Female,36,Yes,3,Dunnigan,1,27,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.9,550.1,614.9,Stayed,Not churned,Not churned,537.3,12.800000000000068,0.0
4611-ANLQC,Female,31,Yes,0,Castro Valley,7,60,Offer B,No,Unknown,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.05,2911.5,2911.5,Stayed,Not churned,Not churned,3003.0,91.5,0.0
4612-SSVHJ,Female,74,No,0,Yermo,0,20,Offer D,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,81.45,1671.6,2135.2,Stayed,Not churned,Not churned,1629.0,42.59999999999991,0.0
4612-THJBS,Female,68,No,0,Terra Bella,0,56,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,7447.13,Churned,Attitude,Attitude of service provider,5866.0,355.3500000000004,1.0
4614-NUVZD,Female,53,No,0,Anaheim,0,1,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.1,81.1,103.96,Churned,Competitor,Competitor offered more data,81.1,0.0,1.0
4615-PIVVU,Female,33,No,0,Ludlow,0,42,Unknown,Yes,No,Yes,Cable,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,66.5,2762.75,4222.67,Stayed,Not churned,Not churned,2793.0,30.25,0.0
4616-EWBNJ,Female,23,No,0,Los Angeles,0,16,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,20.1,318.6,1074.6,Stayed,Not churned,Not churned,321.6,3.0,0.0
4619-EVPHY,Female,65,Yes,0,Lamont,2,20,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91.0,1859.5,2636.5,Stayed,Not churned,Not churned,1820.0,39.5,0.0
4622-YNKIJ,Male,59,No,0,Norwalk,0,33,Offer C,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,88.95,3027.65,4599.77,Stayed,Not churned,Not churned,2935.35,92.30000000000018,0.0
4623-ZKHLY,Male,43,Yes,0,Ontario,1,22,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,20.45,471.55,928.71,Stayed,Not churned,Not churned,449.9,21.650000000000038,0.0
4625-EWPTF,Male,55,No,0,Pasadena,0,8,Offer E,No,Unknown,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.45,226.45,226.45,Churned,Competitor,Competitor had better devices,243.6,17.150000000000006,1.0
4625-LAMOB,Male,36,No,0,Fresno,0,44,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,20.4,905.55,967.15,Stayed,Not churned,Not churned,897.5999999999999,7.950000000000045,0.0
4625-XMOYM,Female,37,Yes,1,Annapolis,8,72,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,26.25,1988.05,2173.09,Stayed,Not churned,Not churned,1890.0,98.04999999999995,0.0
4626-GYCZP,Male,60,No,0,Eureka,0,7,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,635.6,744.17,Churned,Competitor,Competitor had better devices,656.9499999999999,21.34999999999991,1.0
4626-OZDTJ,Female,35,Yes,0,Wildomar,10,51,Offer B,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65,3950.85,5248.8,Stayed,Not churned,Not churned,4011.15,60.30000000000018,0.0
4627-MIHJH,Female,72,No,0,Stockton,0,69,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,110.25,7467.55,9082.15,Stayed,Not churned,Not churned,7607.25,139.69999999999982,0.0
4628-CTTLA,Male,23,No,0,Sanger,0,57,Offer B,No,Unknown,Yes,DSL,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,39.3,2111.45,2191.45,Churned,Dissatisfaction,Lack of self-service on Website,2240.1,128.6500000000001,1.0
4628-WQCQQ,Male,37,No,0,Whittier,0,35,Unknown,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,85.15,3030.6,3923.45,Churned,Competitor,Competitor had better devices,2980.25,50.34999999999991,1.0
4629-NRXKX,Female,47,Yes,0,El Monte,1,2,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4,147.15,239.61,Churned,Dissatisfaction,Network reliability,140.8,6.349999999999994,1.0
4631-OACRM,Male,78,No,0,Lake Forest,0,15,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,1156.1,1414.55,Churned,Competitor,Competitor offered higher download speeds,1191.0,34.90000000000009,1.0
4632-PAOYU,Male,37,Yes,1,Anaheim,1,22,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,19.95,433.5,1256.3,Stayed,Not churned,Not churned,438.9,5.399999999999977,0.0
4632-XJMEX,Male,20,No,2,Fresno,0,53,Offer B,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,62.85,3419.5,5953.43,Stayed,Not churned,Not churned,3331.05,88.44999999999982,0.0
4633-MKHYU,Female,23,No,0,San Diego,0,9,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,88.4,788.6,1107.65,Stayed,Not churned,Not churned,795.6,7.0,0.0
4634-JLRJT,Female,30,No,0,Ontario,0,1,Offer E,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,20.35,20.35,50.21,Joined,Not churned,Not churned,20.35,0.0,
4635-EJYPD,Male,39,Yes,1,Tomales,2,32,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,18.95,613.95,1746.43,Stayed,Not churned,Not churned,606.4,7.550000000000068,0.0
4636-JGAAI,Male,28,Yes,0,San Jose,10,34,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,88.85,3000.25,3475.23,Stayed,Not churned,Not churned,3020.9,20.64999999999964,0.0
4636-OLWOE,Male,20,No,2,Fortuna,0,54,Offer B,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,61.0,3283.05,3507.69,Stayed,Not churned,Not churned,3294.0,10.949999999999818,0.0
4636-QRJKY,Female,64,Yes,0,Idyllwild,1,6,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,502.85,719.57,Churned,Price,Price too high,483.0,19.850000000000023,1.0
4636-TVXVG,Male,28,Yes,2,Woodacre,9,62,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,19.95,1244.8,4218.32,Stayed,Not churned,Not churned,1236.9,7.900000000000091,0.0
4640-UHDOS,Female,60,Yes,0,Phelan,3,13,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.95,734.35,982.0,Churned,Competitor,Competitor had better devices,727.35,7.0,1.0
4641-FROLU,Female,49,Yes,1,La Honda,8,30,Offer C,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.3,602.9,950.9,Stayed,Not churned,Not churned,579.0,23.899999999999977,0.0
4644-OBGFZ,Male,43,Yes,3,San Francisco,5,55,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,19.5,1026.35,3019.0,Stayed,Not churned,Not churned,1072.5,46.15000000000009,0.0
4644-PIZRT,Male,36,Yes,3,Long Barn,5,17,Unknown,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.35,1201.65,1766.73,Stayed,Not churned,Not churned,1195.9499999999998,5.700000000000273,0.0
