CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,Churn Reason,Calculated Total,Revenue Difference
4177-JPDFU,Redcrest,Male,No,No,No,12,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,34.0,442.45,No,0,39,,408.0,34.45
2239-CFOUJ,Trinidad,Male,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.4,20.4,No,0,54,,20.4,0.0
8046-DNVTL,Weott,Male,No,Yes,No,62,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,2345.55,No,0,45,,2393.2,47.65
2209-XADXF,Willow Creek,Female,No,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,No,0,28,,25.25,0.0
6620-JDYNW,Leggett,Female,No,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.6,1156.35,No,0,74,,1090.8,65.55
4770-UEZOX,Whitethorn,Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,No,0,34,,149.5,4.7
1038-RQOST,Zenia,Male,No,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.6,414.95,No,0,32,,391.4,23.55
4568-TTZRT,Auburn,Male,No,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.4,181.8,No,0,21,,183.6,1.8
9513-DXHDA,Auburn,Male,No,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.7,2212.55,No,0,39,,2205.9,6.65
0516-QREYC,Capay,Female,Yes,No,No,24,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.3,459.95,No,0,71,,487.2,27.25
8084-OIVBS,Clarksburg,Female,No,No,No,11,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.0,211.95,No,0,53,,220.0,8.05
8896-BQTTI,Cool,Male,No,No,No,1,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.0,25.0,No,0,53,,25.0,0.0
3865-QBWSJ,Courtland,Male,Yes,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.45,3162.65,No,0,41,,3057.1,105.55
3352-RICWQ,Davis,Female,No,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,210.65,No,0,24,,177.75,32.9
2160-GPFXD,Davis,Male,No,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),65.65,3566.7,No,0,49,,3545.1,21.6
2065-MMKGR,Diamond Springs,Female,No,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.0,2080.1,No,0,32,,2059.0,21.1
5857-TYBCJ,Dixon,Male,Yes,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,4040.2,No,0,36,,3924.8,115.4
1498-NHTLT,Citrus Heights,Male,No,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,86.75,5186.0,No,0,21,,5118.25,67.75
1402-PTHGN,Elk Grove,Female,No,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.5,1087.45,No,0,67,,1107.0,19.55
4176-RELJR,Elmira,Male,Yes,No,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.1,1672.15,No,0,26,,1681.7,9.55
5199-FPUSP,Esparto,Male,No,No,Yes,33,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),34.05,1113.95,No,0,73,,1123.65,9.7
6377-KSLXC,Fair Oaks,Male,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,107.05,No,0,20,,99.75,7.3
1796-JANOW,Fiddletown,Female,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,38.15,No,0,40,,39.9,1.75
0238-WHBIQ,Folsom,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,No,0,50,,6458.4,119.1
8735-NBLWT,Foresthill,Male,No,No,Yes,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.4,184.1,No,0,67,,183.6,0.5
6651-RLGGM,Galt,Male,No,Yes,Yes,67,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,26.3,1688.9,No,0,52,,1762.1,73.2
1614-JBEBI,Georgetown,Female,No,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.7,137.6,No,0,49,,165.6,28.0
5696-EXCYS,Hood,Male,No,No,No,17,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.45,369.05,No,0,29,,330.65,38.4
5795-KTGUD,Ione,Female,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.8,7553.6,No,0,67,,7534.4,19.2
7924-GJZFI,Jackson,Female,Yes,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,No,0,50,,1732.5,80.6
4702-HDRKD,Knights Landing,Male,No,No,No,67,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.35,3321.35,No,0,33,,3306.45,14.9
8512-WIWYV,Kirkwood,Male,No,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.35,707.5,No,0,40,,651.2,56.3
5897-ZYEKH,Lincoln,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.6,7112.15,No,0,45,,7075.2,36.95
5456-ITGIC,Loomis,Male,Yes,Yes,No,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,4641.1,No,0,68,,4640.4,0.7
1406-PUQVY,Madison,Male,No,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0,39,,49.9,0.0
9114-AAFQH,North Highlands,Female,No,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,3094.65,No,0,67,,3151.2,56.55
8715-KKTFG,Roseville,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.3,6518.35,No,0,27,,6301.3,217.05
1728-BQDMA,Penryn,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.45,82.7,No,0,26,,88.9,6.2
5117-ZSMHQ,Pioneer,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,No,0,54,,6382.9,40.2
5151-HQRDG,Placerville,Male,No,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.05,2030.75,No,0,26,,2036.85,6.1
0960-HUWBM,Pleasant Grove,Male,No,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,No,0,25,,6766.5,66.45
6465-GSRCL,Plymouth,Female,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,No,0,65,,7142.2,102.5
0263-FJTQO,Rescue,Male,No,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,No,0,60,,3525.0,38.35
7319-ZNRTR,Rio Linda,Male,No,Yes,Yes,25,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.6,411.15,No,0,51,,490.0,78.85
7503-EPSZW,River Pines,Female,No,Yes,Yes,64,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.05,1559.15,No,0,55,,1539.2,19.95
7089-XXAYG,Rocklin,Male,No,Yes,No,25,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.1,970.4,No,0,72,,952.5,17.9
8070-AAWZP,Sheridan,Male,Yes,Yes,No,24,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.25,828.2,No,0,63,,822.0,6.2
1666-JXLKU,Shingle Springs,Female,No,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3810.55,No,0,52,,3701.85,108.7
7855-DIWPO,Sloughhouse,Female,No,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,No,0,21,,1441.65,51.55
5133-POWUA,Somerset,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,No,0,30,,45.8,0.0
5652-MSDEY,Sutter Creek,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.75,777.3,No,0,52,,757.5,19.8
1810-BOHSY,Vacaville,Male,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.4,4911.05,No,0,26,,4916.4,5.35
1784-BXEFA,Vacaville,Female,No,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.55,187.35,No,0,43,,205.5,18.15
7351-MHQVU,Volcano,Female,No,No,No,6,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,307.6,No,0,79,,305.7,1.9
9224-VTYID,Walnut Grove,Male,No,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.5,4318.35,No,0,30,,4253.5,64.85
9500-IWPXQ,West Sacramento,Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.4,4820.55,No,0,74,,4843.4,22.85
5762-TJXGK,Wheatland,Female,No,No,No,52,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.75,3038.55,No,0,21,,3055.0,16.45
4504-YOULA,Wilton,Female,No,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,No,0,49,,2080.75,56.15
5569-IDSEY,Winters,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,7472.15,No,0,20,,7504.7,32.55
7284-ZZLOH,Alta,Male,No,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.3,2296.25,No,0,79,,2398.5,102.25
1777-JYQPJ,Colfax,Male,No,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,38.45,No,0,77,,48.6,10.15
3401-URHDA,Emigrant Gap,Male,No,No,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),59.9,3043.6,No,0,42,,3054.9,11.3
1599-EAHXY,Gold Run,Male,No,Yes,Yes,60,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),23.95,1506.4,No,0,71,,1437.0,69.4
8631-XVRZL,Kyburz,Male,No,No,No,9,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.15,163.7,No,0,70,,181.35,17.65
3853-LYGAM,Meadow Vista,Male,No,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640.0,No,0,49,,1626.05,13.95
5751-USDBL,Soda Springs,Male,No,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,3846.35,No,0,57,,3726.0,120.35
5680-LQOGP,Twin Bridges,Female,No,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5646.6,No,0,70,,5606.6,40.0
8189-DUKMV,Rancho Cordova,Female,No,Yes,No,4,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.5,79.05,No,0,80,,82.0,2.95
9931-DCEZH,Roseville,Male,No,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.4,1516.6,No,0,74,,1523.2,6.6
1898-JSNDC,Elk Grove,Female,No,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.6,2224.5,No,0,46,,2285.4,60.9
0315-LVCRK,El Dorado Hills,Male,No,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,No,0,60,,932.8,44.05
3911-RSNHI,Rocklin,Female,No,Yes,No,71,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.4,4310.35,No,0,37,,4359.4,49.05
2410-CIYFZ,Woodland,Male,No,No,Yes,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.4,42.9,No,0,77,,40.8,2.1
5505-OVWQW,Sacramento,Female,No,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.15,353.65,No,0,48,,342.55,11.1
7271-AJDTL,Sacramento,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,No,0,55,,5194.75,121.65
1867-TJHTS,Sacramento,Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,No,0,78,,4628.4,101.55
6860-YRJZP,Sacramento,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.05,678.45,No,0,51,,666.45,12.0
4429-WYGFR,Sacramento,Male,No,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,No,0,54,,1277.9,40.6
2817-LVCPP,Sacramento,Female,No,No,No,50,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.4,1023.95,No,0,41,,970.0,53.95
5038-ETMLM,Sacramento,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,No,0,38,,8182.8,0.05
5056-FIMPT,Sacramento,Female,No,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.0,4532.3,No,0,76,,4558.0,25.7
4521-WFJAI,Sacramento,Male,No,No,No,56,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.95,1444.05,No,0,40,,1453.2,9.15
6569-KTMDU,Sacramento,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.1,19.1,No,0,26,,19.1,0.0
8809-XKHMD,Sacramento,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,No,0,54,,7239.6,85.5
0396-YCHWO,Sacramento,Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,No,0,44,,3434.4,39.8
0867-LDTTC,Sacramento,Male,No,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,No,0,68,,375.75,16.9
9391-DXGGG,Sacramento,Female,Yes,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),89.15,3990.75,No,0,27,,3922.6,68.15
9844-FELAJ,Sacramento,Female,Yes,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.9,7475.85,No,0,53,,7553.0,77.15
2122-SZZZD,Sacramento,Male,No,No,No,44,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.5,835.5,No,0,35,,858.0,22.5
3148-AOIQT,Sacramento,Female,No,Yes,No,69,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.95,1718.35,No,0,45,,1721.55,3.2
8395-ETZKQ,Sacramento,Male,Yes,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.5,1193.55,No,0,51,,1326.0,132.45
6692-YQHXC,Sacramento,Male,No,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,No,0,54,,1119.2,86.3
3889-VWBID,Antelope,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,No,0,42,,5633.8,142.65
5222-JCXZT,Sacramento,Male,No,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.0,78.9,No,0,55,,76.0,2.9
9754-CLVZW,Marysville,Female,No,Yes,Yes,26,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,No,0,43,,1010.1,15.05
2739-CCZMB,Alleghany,Male,No,No,Yes,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.35,122.0,No,0,60,,101.75,20.25
7080-TNUWP,Arbuckle,Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,No,0,65,,6650.0,47.1
0496-AHOOK,Bangor,Male,No,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,No,0,68,,1785.6,72.7
8336-TAVKX,Berry Creek,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,No,0,71,,5648.4,33.85
2468-SJFLM,Biggs,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,No,0,64,,74.3,0.0
3181-VTHOE,Browns Valley,Male,No,Yes,No,70,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.05,3635.15,No,0,69,,3573.5,61.65
7168-HDQHG,Brownsville,Female,No,Yes,Yes,36,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.2,702.9,No,0,79,,691.2,11.7
4567-AKPIA,Canyon Dam,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,No,0,77,,4473.1,18.85
7901-HXJVA,Chico,Male,No,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,No,0,52,,1070.3,47.25
5924-IFQTT,Crescent Mills,Male,No,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.8,930.05,No,0,46,,946.4,16.35
7968-QUXNS,Dobbins,Male,No,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.95,110.15,No,0,68,,113.7,3.55
8903-WMRNW,Durham,Female,No,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,No,0,50,,1526.25,143.15
2452-SNHFZ,Elk Creek,Female,No,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.45,3545.1,No,0,66,,3546.15,1.05
3629-WEAAM,Forbestown,Female,No,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.1,504.05,No,0,25,,512.8,8.75
6029-CSMJE,Forest Ranch,Male,No,No,No,17,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.65,440.2,No,0,24,,436.05,4.15
7993-NQLJE,Glenn,Male,No,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,No,0,60,,1126.5,25.05
9909-DFRJA,Goodyears Bar,Female,No,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,No,0,42,,2492.1,16.75
9099-FTUHS,Grass Valley,Female,No,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,No,0,22,,1251.2,1.95
0581-BXBUB,Penn Valley,Female,Yes,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,No,0,50,,291.0,26.75
4962-CHQPW,Greenville,Male,No,No,Yes,29,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.85,535.05,No,0,26,,575.65,40.6
9467-ROOLM,Gridley,Female,No,No,No,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.05,461.3,No,0,65,,476.25,14.95
5150-ITWWB,Hamilton City,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No,0,40,,284.55,51.2
2253-KPMNB,Live Oak,Female,No,Yes,Yes,69,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,No,0,33,,3191.25,69.85
1345-ZUKID,Magalia,Male,No,No,No,14,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.35,324.8,No,0,39,,270.9,53.9
6429-SHBCB,Maxwell,Male,No,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,No,0,77,,1322.4,72.15
9281-OFDMF,Meadow Valley,Male,Yes,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,No,0,39,,3537.3,124.05
2603-HVKCG,Meridian,Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,No,0,72,,3143.4,0.25
1834-WULEG,Nevada City,Male,No,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.25,439.75,No,0,58,,486.0,46.25
9097-ZUBYC,North San Juan,Male,No,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,No,0,77,,683.2,18.8
5148-ORICT,Olivehurst,Female,No,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,No,0,80,,4758.4,1.15
4893-GYUJU,Oregon House,Female,No,No,No,50,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.35,1033.0,No,0,39,,967.5,65.5
4578-PHJYZ,Orland,Male,No,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.75,3482.85,No,0,51,,3575.0,92.15
7272-QDCKA,Oroville,Male,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,No,0,79,,2805.6,117.15
8908-SLFCJ,Oroville,Female,No,No,No,21,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.85,435.25,No,0,35,,437.85,2.6
9766-HGEDE,Paradise,Female,No,Yes,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.35,307.0,No,0,77,,328.95,21.95
6968-MHOMU,Princeton,Male,No,Yes,No,58,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,No,0,55,,2610.0,79.35
5044-XDPYX,Chico,Female,No,Yes,No,51,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.5,1281.25,No,0,43,,1300.5,19.25
1814-WFGVS,Richvale,Male,No,Yes,Yes,72,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.9,3527.0,No,0,47,,3520.8,6.2
3721-WKIIL,Smartville,Female,No,No,No,27,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.6,561.15,No,0,21,,529.2,31.95
6734-CKRSM,Stirling City,Female,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,63.6,No,0,65,,60.0,3.6
1265-ZFOSD,Stonyford,Female,No,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,No,0,74,,5203.2,73.9
6568-POCUI,Strawberry Valley,Female,No,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,No,0,27,,4284.0,1.8
5197-LQXXH,Taylorsville,Female,No,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,No,0,24,,5914.3,19.8
3457-PQBYH,Washington,Female,No,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.3,1160.75,No,0,66,,1177.4,16.65
7682-AZNDK,Williams,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,No,0,45,,3054.9,36.85
5384-ZTTWP,Yuba City,Female,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.8,272.95,No,0,34,,297.0,24.05
3745-HRPHI,Yuba City,Male,No,Yes,Yes,66,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632.0,No,0,42,,3606.9,25.1
7636-OWBPG,Redding,Male,Yes,No,No,12,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No,0,27,,352.2,29.0
1231-YNDEK,Redding,Male,No,No,No,58,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No,0,25,,1110.7,75.2
1407-DIGZV,Redding,Female,No,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.1,52.0,No,0,30,,57.3,5.3
0570-BFQHT,Anderson,Female,No,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,No,0,26,,724.95,71.05
